data,pressao_atm,temp_med_dia,umid_relativa,veloc_vento,prec_total,dose,temp_max_dia,temp_min_dia,dia_juliano,dia_semana,data_unix,est_inverno,est_outono,est_primavera,est_verao,dir_vento_E,dir_vento_N,dir_vento_NE,dir_vento_NW,dir_vento_S,dir_vento_SE,dir_vento_SW,dir_vento_W,freq_intern,idade_med,dias_intern_med,idade_mod,dias_intern_mod,freq_intern_1d,freq_intern_2d,freq_intern_3d,freq_intern_4d,freq_intern_5d
2017-02-02,1000.9875000000001,26.78333333333333,76.91666666666667,1.1208333333333333,0.0,22.097227,32.4,23.0,33,3,1485993600,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,54.5,6.5,24.0,5,29.0,22.0,14.0,31.0,25.0
2017-02-03,1001.7958333333332,25.933333333333334,83.08333333333333,1.1583333333333334,4.0,25.076764000000004,32.3,22.5,34,4,1486080000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29,36.0,8.0,24.0,10,22.0,14.0,31.0,25.0,19.0
2017-02-04,1003.0541666666667,27.733333333333334,71.375,1.075,0.0,28.896453,35.4,21.7,35,5,1486166400,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,58.5,4.5,1.0,4,14.0,31.0,25.0,19.0,23.0
2017-02-05,1002.0625,27.724999999999998,71.375,2.125,0.0,22.593378,32.0,25.1,36,6,1486252800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14,25.0,4.5,0.08,3,31.0,25.0,19.0,23.0,25.0
2017-02-06,1005.1666666666666,24.204166666666666,68.0,3.0124999999999997,0.0,29.238375,27.8,21.7,37,0,1486339200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31,51.0,4.0,4.0,4,25.0,19.0,23.0,25.0,8.0
2017-02-07,1007.5583333333334,22.6875,69.20833333333333,1.4291666666666665,0.0,24.407427,28.9,17.9,38,1,1486425600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,52.0,3.0,66.0,1,19.0,23.0,25.0,8.0,18.0
2017-02-08,1008.9083333333333,23.21666666666667,66.66666666666667,1.9791666666666667,0.0,25.77063,28.9,17.9,39,2,1486512000,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,58.0,5.0,2.0,5,23.0,25.0,8.0,18.0,33.0
2017-02-09,1007.3333333333334,25.820833333333336,68.91666666666667,1.7041666666666666,0.0,27.952200000000005,33.2,20.5,40,3,1486598400,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,61.0,9.0,7.0,1,25.0,8.0,18.0,33.0,28.0
2017-02-10,1006.3375,27.28333333333333,68.45833333333333,1.5083333333333335,0.0,25.281352,33.9,23.2,41,4,1486684800,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,39.0,5.0,0.08,0,8.0,18.0,33.0,28.0,28.0
2017-02-11,1005.1916666666666,23.983333333333334,85.25,0.5333333333333333,2.2,5.874814000000001,25.9,22.2,42,5,1486771200,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,62.0,7.0,57.0,9,18.0,33.0,28.0,28.0,27.0
2017-02-12,1001.3874999999999,25.474999999999998,82.04166666666667,1.0999999999999999,2.2,18.574206,31.5,22.0,43,6,1486857600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18,60.5,5.0,66.0,3,33.0,28.0,28.0,27.0,29.0
2017-02-13,1001.6999999999999,25.400000000000002,86.79166666666667,0.9375,8.4,10.643993,31.2,22.3,44,0,1486944000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33,54.0,7.0,2.0,1,28.0,28.0,27.0,29.0,22.0
2017-02-14,1006.4875000000001,25.379166666666666,87.25,0.875,3.8,8.564161,29.1,22.7,45,1,1487030400,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28,43.0,6.0,4.0,4,28.0,27.0,29.0,22.0,18.0
2017-02-15,1010.1708333333332,26.662499999999998,82.66666666666667,1.0166666666666666,9.0,24.028856,33.9,22.6,46,2,1487116800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,39.0,5.0,3.0,1,27.0,29.0,22.0,18.0,35.0
2017-02-16,1009.1041666666666,26.866666666666664,82.45833333333333,1.1166666666666667,8.0,21.581612999999997,35.6,21.9,47,3,1487203200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27,48.0,5.0,63.0,1,29.0,22.0,18.0,35.0,42.0
2017-02-17,1006.2791666666667,25.34583333333333,83.375,0.9416666666666668,0.2,20.072565,30.8,21.5,48,4,1487289600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29,34.0,4.0,1.0,1,22.0,18.0,35.0,42.0,27.0
2017-02-18,1005.1916666666666,28.883333333333336,71.66666666666667,1.2791666666666666,0.0,25.688538,36.3,23.3,49,5,1487376000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22,54.0,6.0,0.08,6,18.0,35.0,42.0,27.0,33.0
2017-02-19,1008.6458333333334,27.766666666666666,78.5,1.2041666666666666,3.8,22.066933000000002,34.0,23.9,50,6,1487462400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,56.5,7.0,0.42,1,35.0,42.0,27.0,33.0,30.0
2017-02-20,1010.7624999999999,27.4875,81.33333333333333,0.8250000000000001,0.2,22.558139999999998,34.6,23.2,51,0,1487548800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35,48.0,5.0,1.0,1,42.0,27.0,33.0,30.0,28.0
2017-02-21,1010.2208333333333,27.695833333333336,82.04166666666667,1.0041666666666667,1.0,15.80598,33.1,24.8,52,1,1487635200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42,34.5,3.0,3.0,1,27.0,33.0,30.0,28.0,20.0
2017-02-22,1007.0666666666666,26.645833333333332,80.91666666666667,0.8666666666666667,0.0,13.61419,31.3,23.4,53,2,1487721600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27,41.0,6.0,41.0,1,33.0,30.0,28.0,20.0,33.0
2017-02-23,1006.0208333333334,26.295833333333334,71.70833333333333,1.2750000000000001,0.0,16.105313,31.7,23.5,54,3,1487808000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33,45.0,3.0,1.0,1,30.0,28.0,20.0,33.0,19.0
2017-02-24,1005.3208333333333,26.620833333333334,79.70833333333333,0.9625,0.2,17.836571,31.8,23.7,55,4,1487894400,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,58.5,6.0,2.0,6,28.0,20.0,33.0,19.0,29.0
2017-02-25,1005.6416666666668,26.558333333333334,79.91666666666667,1.1541666666666666,0.0,17.888368,31.6,22.9,56,5,1487980800,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,26.0,5.5,3.0,2,20.0,33.0,19.0,29.0,32.0
2017-02-26,1007.4499999999999,26.454166666666666,78.29166666666667,1.6208333333333333,0.0,21.695345999999997,32.3,22.7,57,6,1488067200,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,56.0,6.0,67.0,4,33.0,19.0,29.0,32.0,42.0
2017-02-27,1005.9958333333334,26.34166666666667,74.79166666666667,1.3708333333333333,0.0,21.294027999999997,33.1,21.8,58,0,1488153600,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,46.0,5.0,4.0,3,19.0,29.0,32.0,42.0,25.0
2017-02-28,1001.2166666666667,26.895833333333332,74.66666666666667,1.3791666666666667,0.0,25.599386000000003,33.6,21.3,59,1,1488240000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19,49.0,3.0,57.0,2,29.0,32.0,42.0,25.0,26.0
2017-03-01,999.3208333333333,27.02916666666667,77.125,1.4541666666666666,0.0,15.79775,31.2,24.3,60,2,1488326400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29,50.0,7.0,2.0,1,32.0,42.0,25.0,26.0,39.0
2017-03-02,1002.1833333333334,28.745833333333334,69.125,1.2291666666666667,0.0,23.478409999999997,35.6,24.3,61,3,1488412800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32,48.5,5.0,1.0,2,42.0,25.0,26.0,39.0,33.0
2017-03-03,1003.8541666666666,28.316666666666666,76.33333333333333,1.2416666666666667,3.8000000000000003,22.801941000000003,35.8,24.0,62,4,1488499200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42,35.0,5.0,2.0,5,25.0,26.0,39.0,33.0,27.0
2017-03-04,1002.0541666666667,25.537499999999998,87.16666666666667,1.0291666666666666,0.4,9.871035,29.5,23.8,63,5,1488585600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,40.0,5.0,2.0,1,26.0,39.0,33.0,27.0,33.0
2017-03-05,1003.3333333333334,23.849999999999998,91.95833333333333,1.1333333333333333,21.6,9.060207,26.3,22.9,64,6,1488672000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26,5.0,5.0,1.0,1,39.0,33.0,27.0,33.0,43.0
2017-03-06,1007.7291666666666,24.59166666666667,79.58333333333333,1.4416666666666667,0.0,18.53675,30.6,20.6,65,0,1488758400,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,26.0,5.0,1.0,1,33.0,27.0,33.0,43.0,19.0
2017-03-07,1009.0666666666666,25.400000000000002,79.41666666666667,1.7333333333333334,0.0,23.616205,31.6,21.0,66,1,1488844800,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,37.0,3.0,37.0,1,27.0,33.0,43.0,19.0,23.0
2017-03-08,1007.9083333333333,26.587500000000002,74.54166666666667,1.7999999999999998,0.0,22.786981,32.7,23.0,67,2,1488931200,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,28.0,6.0,0.08,2,33.0,43.0,19.0,23.0,35.0
2017-03-09,1001.65,27.366666666666664,72.75,1.6208333333333333,16.6,14.564834999999999,34.0,21.9,68,3,1489017600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33,61.0,9.0,28.0,1,43.0,19.0,23.0,35.0,23.0
2017-03-10,1005.4958333333334,23.045833333333334,89.875,1.2666666666666666,34.6,7.451548,26.4,21.2,69,4,1489104000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43,25.0,4.0,1.0,4,19.0,23.0,35.0,23.0,30.0
2017-03-11,1009.2125,22.541666666666668,79.45833333333333,1.3958333333333333,0.0,21.381203999999997,28.5,17.5,70,5,1489190400,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,20.0,6.0,1.0,2,23.0,35.0,23.0,30.0,31.0
2017-03-12,1003.3083333333334,22.2375,89.25,1.7916666666666667,73.6,3.789509,23.4,21.1,71,6,1489276800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23,48.0,4.0,1.0,1,35.0,23.0,30.0,31.0,36.0
2017-03-13,1010.2833333333333,19.741666666666667,65.875,1.4000000000000001,0.0,25.382064,24.5,14.3,72,0,1489363200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35,21.0,4.0,1.0,1,23.0,30.0,31.0,36.0,32.0
2017-03-14,1010.6083333333332,20.087500000000002,71.625,0.9458333333333333,0.0,24.709984,28.0,14.0,73,1,1489449600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23,38.0,4.0,2.0,2,30.0,31.0,36.0,32.0,21.0
2017-03-15,1007.5708333333333,24.270833333333332,74.91666666666667,1.0833333333333333,0.0,22.286193999999995,33.0,17.3,74,2,1489536000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,4.5,4.5,1.0,1,31.0,36.0,32.0,21.0,39.0
2017-03-16,1004.9625,23.795833333333334,85.83333333333333,1.7375,9.4,8.039107,26.5,19.6,75,3,1489622400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31,41.0,5.0,0.08,1,36.0,32.0,21.0,39.0,39.0
2017-03-17,1012.9875000000001,19.170833333333334,72.875,2.0208333333333335,0.2,21.006957999999997,23.6,15.4,76,4,1489708800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36,25.5,5.0,3.0,1,32.0,21.0,39.0,39.0,37.0
2017-03-18,1015.4791666666666,18.941666666666666,76.95833333333333,1.0916666666666666,0.0,19.425845000000002,24.9,13.6,77,5,1489795200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,13.5,5.0,1.0,3,21.0,39.0,39.0,37.0,40.0
2017-03-19,1014.9166666666666,20.5625,81.16666666666667,1.8333333333333333,0.0,18.631186999999997,26.4,16.8,78,6,1489881600,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,9.0,4.0,1.0,1,39.0,39.0,37.0,40.0,46.0
2017-03-20,1015.5958333333333,21.775000000000002,77.04166666666667,2.0791666666666666,0.0,17.311589,27.5,18.4,79,0,1489968000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,22.0,5.0,0.17,2,39.0,37.0,40.0,46.0,24.0
2017-03-21,1016.3041666666667,22.745833333333334,77.25,1.4916666666666665,0.0,22.216589,29.5,18.5,80,1,1490054400,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,24.0,3.0,0.08,2,37.0,40.0,46.0,24.0,25.0
2017-03-22,1014.7041666666668,23.59583333333333,76.41666666666667,1.4708333333333332,0.0,19.536915999999998,29.8,19.5,81,2,1490140800,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,55.0,6.0,55.0,1,40.0,46.0,24.0,25.0,27.0
2017-03-23,1011.0708333333333,23.320833333333336,78.08333333333333,1.0125,0.0,10.614965,27.6,20.7,82,3,1490227200,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,31.5,7.0,1.0,8,46.0,24.0,25.0,27.0,41.0
2017-03-24,1008.6125000000001,22.45,78.20833333333333,0.9874999999999999,0.0,18.656212,29.0,17.4,83,4,1490313600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46,50.5,4.5,0.08,1,24.0,25.0,27.0,41.0,33.0
2017-03-25,1009.6125000000001,22.233333333333334,86.75,0.9,2.0,15.319309,27.3,18.6,84,5,1490400000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,42.5,4.0,61.0,1,25.0,27.0,41.0,33.0,41.0
2017-03-26,1010.0916666666667,23.116666666666664,81.08333333333333,2.4375,0.0,19.719451,27.8,20.6,85,6,1490486400,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,8.0,3.0,3.0,1,27.0,41.0,33.0,41.0,30.0
2017-03-27,1011.2208333333333,23.108333333333334,82.875,2.0625,0.0,19.137829,28.7,19.9,86,0,1490572800,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,32.0,4.0,1.0,1,41.0,33.0,41.0,30.0,21.0
2017-03-28,1014.4916666666667,22.516666666666666,76.45833333333333,1.9708333333333332,0.0,17.485325,28.1,18.5,87,1,1490659200,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,39.0,3.0,4.0,1,33.0,41.0,30.0,21.0,24.0
2017-03-29,1014.7541666666666,22.40416666666667,73.70833333333333,2.2583333333333333,0.0,19.901604,27.7,18.5,88,2,1490745600,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,52.0,3.0,1.0,0,41.0,30.0,21.0,24.0,38.0
2017-03-30,1012.7083333333334,21.945833333333336,74.125,1.7750000000000001,0.0,17.667339,28.4,17.6,89,3,1490832000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,29.0,5.0,1.0,1,30.0,21.0,24.0,38.0,43.0
2017-03-31,1015.0166666666668,21.900000000000002,68.83333333333333,2.1374999999999997,0.0,19.823359,27.5,17.5,90,4,1490918400,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,37.0,3.0,2.0,1,21.0,24.0,38.0,43.0,35.0
2017-04-01,1017.6458333333334,21.9375,71.875,1.8916666666666666,0.0,19.160076999999998,27.8,18.4,91,5,1491004800,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,28.0,5.0,0.17,5,24.0,38.0,43.0,35.0,46.0
2017-04-02,1013.4166666666666,22.0,77.41666666666667,2.1999999999999997,0.0,19.208049,27.9,18.0,92,6,1491091200,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,8.5,3.0,3.0,1,38.0,43.0,35.0,46.0,38.0
2017-04-03,1009.1374999999999,23.712500000000002,75.16666666666667,0.9708333333333333,0.0,18.656218,30.7,19.6,93,0,1491177600,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,30.5,4.0,0.17,2,43.0,35.0,46.0,38.0,24.0
2017-04-04,1006.475,24.308333333333334,75.04166666666667,0.9874999999999999,0.0,13.053144999999999,30.7,20.5,94,1,1491264000,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43,33.0,6.0,4.0,1,35.0,46.0,38.0,24.0,21.0
2017-04-05,1003.7791666666667,24.97083333333333,74.25,1.3916666666666666,0.0,9.887079,28.6,23.5,95,2,1491350400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35,60.0,5.0,1.0,5,46.0,38.0,24.0,21.0,41.0
2017-04-06,1008.1666666666666,23.2625,77.83333333333333,1.2541666666666667,0.0,18.212214,27.0,20.4,96,3,1491436800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46,56.5,6.0,61.0,1,38.0,24.0,21.0,41.0,43.0
2017-04-07,1010.2041666666668,21.849999999999998,75.0,2.0375,0.0,19.000928,29.4,17.0,97,4,1491523200,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,36.5,5.0,57.0,1,24.0,21.0,41.0,43.0,36.0
2017-04-08,1010.1875,23.775000000000002,77.0,2.254166666666667,0.0,13.006855,28.7,21.2,98,5,1491609600,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,7.0,3.5,2.0,3,21.0,41.0,43.0,36.0,26.0
2017-04-09,1010.0291666666667,23.925,84.83333333333333,1.4625000000000001,1.4,3.2108440000000003,26.0,22.9,99,6,1491696000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,11.0,5.0,1.0,3,41.0,43.0,36.0,26.0,27.0
2017-04-10,1006.1958333333333,25.541666666666668,78.16666666666667,1.3125,10.2,10.750547,32.3,22.0,100,0,1491782400,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41,30.0,3.0,2.0,1,43.0,36.0,26.0,27.0,35.0
2017-04-11,1008.2458333333334,21.241666666666667,78.91666666666667,2.6791666666666667,16.2,19.211891,24.9,17.3,101,1,1491868800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43,43.0,8.0,57.0,1,36.0,26.0,27.0,35.0,17.0
2017-04-12,1015.3416666666667,19.141666666666666,70.83333333333333,1.3458333333333332,0.0,14.775642,22.9,15.7,102,2,1491955200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36,28.0,6.0,2.0,1,26.0,27.0,35.0,17.0,37.0
2017-04-13,1014.6583333333333,18.2,75.33333333333333,1.1791666666666667,0.0,17.943739,26.0,12.1,103,3,1492041600,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,48.0,4.0,2.0,1,27.0,35.0,17.0,37.0,42.0
2017-04-14,1011.9250000000001,20.029166666666665,81.70833333333333,0.7833333333333333,0.0,7.860357,24.9,16.7,104,4,1492128000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,51.0,5.0,0.17,5,35.0,17.0,37.0,42.0,39.0
2017-04-15,1011.7916666666666,21.325,91.20833333333333,1.3958333333333333,0.6000000000000001,5.485094,24.2,19.5,105,5,1492214400,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,3.0,4.0,0.33,4,17.0,37.0,42.0,39.0,48.0
2017-04-16,1011.75,19.599999999999998,94.41666666666667,1.2166666666666666,7.4,4.327383,21.4,18.3,106,6,1492300800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,16.0,5.0,65.0,1,37.0,42.0,39.0,48.0,23.0
2017-04-17,1013.65,19.558333333333334,86.625,1.375,0.4,14.950074,24.5,15.8,107,0,1492387200,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,4.0,4.0,1.0,1,42.0,39.0,48.0,23.0,27.0
2017-04-18,1014.4499999999999,19.454166666666666,86.95833333333333,2.1,0.0,13.880154999999998,24.7,16.8,108,1,1492473600,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,23.5,5.0,1.0,1,39.0,48.0,23.0,27.0,30.0
2017-04-19,1011.4875000000001,21.241666666666667,78.66666666666667,1.5666666666666667,0.0,15.975665999999999,29.0,17.4,109,2,1492560000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,27.0,8.0,0.08,1,48.0,23.0,27.0,30.0,41.0
2017-04-20,1005.6791666666667,22.395833333333332,73.16666666666667,0.8916666666666666,0.0,9.345774,27.6,18.5,110,3,1492646400,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48,4.5,5.0,1.0,3,23.0,27.0,30.0,41.0,45.0
2017-04-21,1002.8541666666666,21.4375,85.54166666666667,0.9708333333333333,12.2,5.419129,27.4,16.1,111,4,1492732800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23,48.0,10.0,2.0,6,27.0,30.0,41.0,45.0,40.0
2017-04-22,1011.3458333333333,18.420833333333334,82.04166666666667,1.3208333333333333,0.0,15.829386000000001,24.1,16.3,112,5,1492819200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27,6.0,4.0,1.0,1,30.0,41.0,45.0,40.0,34.0
2017-04-23,1015.0666666666666,17.570833333333333,77.08333333333333,0.9083333333333333,0.0,16.277942,24.9,12.3,113,6,1492905600,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,52.0,5.0,55.0,4,41.0,45.0,40.0,34.0,40.0
2017-04-24,1011.8208333333333,17.766666666666666,85.75,0.6375000000000001,2.2,3.4521529999999996,20.8,15.5,114,0,1492992000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,17.0,4.0,0.83,3,45.0,40.0,34.0,40.0,34.0
2017-04-25,1004.1166666666667,19.158333333333335,90.0,1.3,7.0,3.164504,22.0,18.0,115,1,1493078400,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45,43.0,5.0,1.0,1,40.0,34.0,40.0,34.0,28.0
2017-04-26,999.1583333333333,17.625,81.70833333333333,3.1999999999999997,55.2,8.965757000000002,19.8,15.4,116,2,1493164800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40,21.5,5.0,19.0,2,34.0,40.0,34.0,28.0,43.0
2017-04-27,1012.025,14.799999999999999,61.166666666666664,2.6,0.0,16.642118,19.3,10.9,117,3,1493251200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34,43.5,6.0,84.0,6,40.0,34.0,28.0,43.0,52.0
2017-04-28,1017.0291666666667,14.404166666666667,69.33333333333333,1.0291666666666666,0.0,16.493844,22.1,8.5,118,4,1493337600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40,11.5,4.0,3.0,1,34.0,28.0,43.0,52.0,46.0
2017-04-29,1018.1458333333334,15.329166666666666,73.70833333333333,0.5125000000000001,0.0,15.956989,24.9,9.6,119,5,1493424000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34,3.0,5.0,1.0,1,28.0,43.0,52.0,46.0,29.0
2017-04-30,1018.0666666666666,16.445833333333333,77.20833333333333,0.65,0.2,15.707338,26.4,9.9,120,6,1493510400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,24.0,4.0,1.0,1,43.0,52.0,46.0,29.0,47.0
2017-05-01,1016.7208333333333,16.933333333333334,78.875,0.6083333333333333,0.0,9.86443,24.8,11.7,121,0,1493596800,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43,34.0,5.0,0.25,1,52.0,46.0,29.0,47.0,24.0
2017-05-02,1013.6,19.537499999999998,78.45833333333333,0.7958333333333334,0.0,13.890098999999998,28.4,14.4,122,1,1493683200,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,53.0,4.0,0.83,1,46.0,29.0,47.0,24.0,33.0
2017-05-03,1012.8333333333334,20.741666666666667,81.20833333333333,0.9083333333333333,0.0,11.989147999999998,27.2,15.8,123,2,1493769600,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,43.0,5.0,0.08,5,29.0,47.0,24.0,33.0,38.0
2017-05-04,1010.7875,20.033333333333335,90.20833333333333,0.4583333333333333,2.6,6.374429,24.4,18.1,124,3,1493856000,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29,5.0,5.0,0.67,1,47.0,24.0,33.0,38.0,38.0
